tweet_id,in_reply_to_status_id,in_reply_to_user_id,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,cleantext,corrected_numerator,corrected_denominator,timestampn,jpg_url,corrected_name,dog_stage,favorite_count,retweet_count
782598640137187329,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/782598640137187329/photo/1,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,11.0,10,2016-10-02 15:10:30+00:00,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Timmy,,8264.0,2037.0
782305867769217024,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,12.0,10,2016-10-01 19:47:08+00:00,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Sampson,doggo,17698.0,6055.0
782021823840026624,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.076109487234785e+17,4196983835.0,2016-03-09 16:56:11 +0000,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,12.0,10,2016-10-01 00:58:26+00:00,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,Harper,,0.0,6768.0
781955203444699136,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/781955203444699136/photo/1,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,11.0,10,2016-09-30 20:33:43+00:00,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,Chipson,,11805.0,3653.0
781661882474196992,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/781661882474196992/photo/1,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,5.0,10,2016-09-30 01:08:10+00:00,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,None,,11078.0,2944.0
781524693396357120,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/781524693396357120/photo/1,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,12.0,10,2016-09-29 16:03:01+00:00,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,None,,22028.0,6019.0
781251288990355457,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,11.0,10,2016-09-28 21:56:36+00:00,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Oakley,,8959.0,2279.0
781163403222056960,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/781163403222056960/photo/1,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",10.0,10,2016-09-28 16:07:23+00:00,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,None,,10368.0,2971.0
780931614150983680,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/780931614150983680/photo/1,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,13.0,10,2016-09-28 00:46:20+00:00,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,None,puppo,22968.0,7961.0
780858289093574656,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/780858289093574656/photo/1,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",10.0,10,2016-09-27 19:54:58+00:00,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Dash,,7645.0,2175.0
780800785462489090,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,11.0,10,2016-09-27 16:06:28+00:00,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Koda,,5839.0,1414.0
780601303617732608,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/780601303617732608/photo/1,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,12.0,10,2016-09-27 02:53:48+00:00,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Hercules,,12833.0,3620.0
780543529827336192,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/780543529827336192/photo/1,Here's a perturbed super floof. 12/10 would snug so damn well ,12.0,10,2016-09-26 23:04:13+00:00,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,None,,6681.0,1873.0
780496263422808064,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.424231704734638e+17,4196983835.0,2016-06-13 18:27:32 +0000,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand ,12.0,10,2016-09-26 19:56:24+00:00,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,Bell,,0.0,4022.0
780476555013349377,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.804657092979958e+17,1228325660.0,2016-09-26 17:55:00 +0000,"https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1","RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

",12.0,10,2016-09-26 18:38:05+00:00,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,None,,0.0,126.0
780459368902959104,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/780459368902959104/photo/1,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",11.0,10,2016-09-26 17:29:48+00:00,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Bear,,5608.0,1160.0
780192070812196864,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/780192070812196864/photo/1,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,11.0,10,2016-09-25 23:47:39+00:00,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,None,,9238.0,2421.0
779834332596887552,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,11.0,10,2016-09-25 00:06:08+00:00,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Scout,,20108.0,7678.0
779377524342161408,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/779377524342161408/video/1,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,12.0,10,2016-09-23 17:50:56+00:00,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,None,pupper,9356.0,3376.0
779123168116150273,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/779123168116150273/photo/1,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,12.0,10,2016-09-23 01:00:13+00:00,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,Reggie,,12519.0,3955.0
779056095788752897,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,13.0,10,2016-09-22 20:33:42+00:00,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,None,,15682.0,4903.0
778990705243029504,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,11.0,10,2016-09-22 16:13:51+00:00,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Jay,,21207.0,7867.0
778748913645780993,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/778748913645780993/photo/1,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",11.0,10,2016-09-22 00:13:04+00:00,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Mya,,7317.0,1440.0
778650543019483137,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1","Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ",10.0,10,2016-09-21 17:42:10+00:00,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,Strider,,6103.0,1621.0
778624900596654080,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,11.0,10,2016-09-21 16:00:17+00:00,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Penny,,4924.0,1093.0
778408200802557953,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",RIP Loki. Thank you for the good times. You will be missed by many. 14/10 ,14.0,10,2016-09-21 01:39:11+00:00,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,None,,14473.0,4708.0
778396591732486144,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.030419496500347e+17,4196983835.0,2016-02-26 02:20:37 +0000,"https://twitter.com/dog_rates/status/703041949650034688/photo/1,https://twitter.com/dog_rates/status/703041949650034688/photo/1",RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 ,10.0,10,2016-09-21 00:53:04+00:00,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,an,,0.0,13267.0
778383385161035776,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/778383385161035776/photo/1,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,13.0,10,2016-09-21 00:00:35+00:00,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Nala,,6197.0,1201.0
778286810187399168,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,11.0,10,2016-09-20 17:36:50+00:00,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Stanley,,11006.0,3571.0
778039087836069888,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,12.0,10,2016-09-20 01:12:28+00:00,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,None,pupper,8972.0,2843.0
778027034220126208,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/778027034220126208/photo/1,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,11.27,10,2016-09-20 00:24:34+00:00,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Sophie,pupper,6936.0,1756.0
777885040357281792,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,3.0,10,2016-09-19 15:00:20+00:00,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Wesley,,6746.0,1778.0
777684233540206592,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/777684233540206592/photo/1,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",12.0,10,2016-09-19 01:42:24+00:00,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,None,,11890.0,3190.0
777641927919427584,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.50429297815552e+17,4196983835.0,2016-07-05 20:41:01 +0000,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 ,12.0,10,2016-09-18 22:54:18+00:00,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,Arnie,,0.0,4597.0
777621514455814149,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/777621514455814149/photo/1,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,12.0,10,2016-09-18 21:33:11+00:00,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,Derek,,9281.0,2692.0
777189768882946048,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,12.0,10,2016-09-17 16:57:35+00:00,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Jeffrey,,15175.0,4679.0
776819012571455488,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.798284471878574e+17,4196983835.0,2015-12-24 00:58:27 +0000,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",RT @dog_rates: Everybody look at this beautiful pupper 13/10 ,13.0,10,2016-09-16 16:24:19+00:00,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,None,pupper,0.0,14890.0
776813020089548800,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,12.0,10,2016-09-16 16:00:31+00:00,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,Solomon,,5174.0,1312.0
776477788987613185,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,11.0,10,2016-09-15 17:48:25+00:00,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Huck,pupper,9364.0,3021.0
776218204058357768,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,13.0,10,2016-09-15 00:36:55+00:00,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,None,floofer,31765.0,17278.0
776201521193218049,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/776201521193218049/photo/1,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,10.0,10,2016-09-14 23:30:38+00:00,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,O,,10162.0,2724.0
776113305656188928,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/776113305656188928/photo/1,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,11.0,10,2016-09-14 17:40:06+00:00,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,Sampson,pupper,12434.0,4699.0
776088319444877312,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,10.0,10,2016-09-14 16:00:49+00:00,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,None,,1936.0,164.0
775898661951791106,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.33109485275861e+17,4196983835.0,2016-05-19 01:38:16 +0000,"https://twitter.com/dog_rates/status/733109485275860992/photo/1,https://twitter.com/dog_rates/status/733109485275860992/photo/1","RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 ",12.0,10,2016-09-14 03:27:11+00:00,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,None,pupper doggo,0.0,17782.0
775842724423557120,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,12.0,10,2016-09-13 23:44:54+00:00,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,Blue,,12410.0,2891.0
775733305207554048,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/775733305207554048/photo/1,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,11.0,10,2016-09-13 16:30:07+00:00,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,Anakin,doggo,14660.0,4325.0
775729183532220416,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/775729183532220416/photo/1,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,13.0,10,2016-09-13 16:13:44+00:00,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,None,,13663.0,4942.0
775364825476165632,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,11.0,10,2016-09-12 16:05:54+00:00,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Finley,doggo,7858.0,3214.0
775085132600442880,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/775085132600442880/photo/1,This is Tucker. He would like a hug. 13/10 someone hug him ,13.0,10,2016-09-11 21:34:30+00:00,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,Tucker,,16453.0,5102.0
774757898236878852,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/774757898236878852/photo/1,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,12.0,10,2016-09-10 23:54:11+00:00,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Finley,,9050.0,1912.0
774639387460112384,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,10.0,10,2016-09-10 16:03:16+00:00,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Sprinkles,,7110.0,1865.0
774314403806253056,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,14.0,10,2016-09-09 18:31:54+00:00,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,None,,23034.0,6022.0
773985732834758656,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,11.0,10,2016-09-08 20:45:53+00:00,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,Winnie,pupper,11358.0,4186.0
773922284943896577,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/773922284943896577/photo/1,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",12.0,10,2016-09-08 16:33:46+00:00,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,Heinrich,,6765.0,1871.0
773704687002451968,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,12.0,10,2016-09-08 02:09:06+00:00,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,Loki,,6979.0,1753.0
773670353721753600,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/773670353721753600/photo/1,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,10.0,10,2016-09-07 23:52:41+00:00,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,Shakespeare,,5624.0,1397.0
773547596996571136,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/773547596996571136/photo/1,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,11.0,10,2016-09-07 15:44:53+00:00,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Chelsea,pupper,23376.0,6662.0
773308824254029826,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/773308824254029826/photo/1,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,12.0,10,2016-09-06 23:56:05+00:00,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,Bungalo,,24587.0,8062.0
773247561583001600,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/773247561583001600/photo/1,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,10.0,10,2016-09-06 19:52:39+00:00,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,Chip,,9959.0,3470.0
773191612633579521,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment ,12.0,10,2016-09-06 16:10:20+00:00,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Grey,,10565.0,4437.0
